,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas
6057,97,VAUPÉS,97889,YAVARATÉ ,Cultivo abandonado,2019,0.0
6058,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2019,245.3
6059,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2019,0.0
6060,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2019,0.0
6061,91,AMAZONAS,91263,EL ENCANTO ,Cultivo intermintente,2020,0.0
6062,91,AMAZONAS,91405,LA CHORRERA ,Cultivo intermintente,2020,0.0
6063,91,AMAZONAS,91407,LA PEDRERA ,Cultivo abandonado,2020,0.0
6064,91,AMAZONAS,91430,LA VICTORIA  ,Cultivo abandonado,2020,0.0
6065,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,Cultivo abandonado,2020,0.0
6066,91,AMAZONAS,91530,PUERTO ALEGRÍA ,Cultivo permanente,2020,61.45
6067,91,AMAZONAS,91536,PUERTO ARICA ,Cultivo abandonado,2020,0.0
6068,91,AMAZONAS,91669,SANTANDER  ,Cultivo abandonado,2020,0.0
6069,5,ANTIOQUIA,5031,AMALFI,Cultivo permanente,2020,209.8
6070,5,ANTIOQUIA,5040,ANORÍ,Cultivo permanente,2020,1088.88
6071,5,ANTIOQUIA,5045,APARTADÓ,Cultivo permanente,2020,5.69
6072,5,ANTIOQUIA,5055,ARGELIA,Cultivo abandonado,2020,0.0
6073,5,ANTIOQUIA,5107,BRICEÑO,Cultivo permanente,2020,88.59
6074,5,ANTIOQUIA,5120,CÁCERES,Cultivo permanente,2020,1273.92
6075,5,ANTIOQUIA,5134,CAMPAMENTO,Cultivo permanente,2020,179.43
6076,5,ANTIOQUIA,5142,CARACOLÍ,Cultivo abandonado,2020,0.0
6077,5,ANTIOQUIA,5147,CAREPA,Cultivo abandonado,2020,0.0
6078,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,Cultivo abandonado,2020,0.0
6079,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2020,0.0
6080,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2020,4.1
6081,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2020,0.0
6082,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2020,0.0
6083,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2020,1265.7
6084,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2020,0.0
6085,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2020,0.0
6086,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2020,967.34
6087,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2020,0.0
6088,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2020,8.12
6089,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2020,1.1
6090,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2020,0.0
6091,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2020,551.1
6092,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2020,0.0
6093,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2020,0.0
6094,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2020,0.0
6095,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2020,0.0
6096,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2020,38.88
6097,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2020,0.0
6098,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2020,0.0
6099,5,ANTIOQUIA,5652,SAN FRANCISCO,Cultivo permanente,2020,13.75
6100,5,ANTIOQUIA,5660,SAN LUIS,Cultivo permanente,2020,2.1
6101,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Cultivo intermintente,2020,0.0
6102,5,ANTIOQUIA,5667,SAN RAFAEL,Cultivo abandonado,2020,0.0
6103,5,ANTIOQUIA,5670,SAN ROQUE,Cultivo abandonado,2020,0.0
6104,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,Cultivo abandonado,2020,0.0
6105,5,ANTIOQUIA,5736,SEGOVIA,Cultivo permanente,2020,200.11
6106,5,ANTIOQUIA,5756,SONSÓN,Cultivo intermintente,2020,0.0
6107,5,ANTIOQUIA,5790,TARAZÁ,Cultivo permanente,2020,2465.65
6108,5,ANTIOQUIA,5819,TOLEDO,Cultivo emergente,2020,0.0
6109,5,ANTIOQUIA,5837,TURBO,Cultivo permanente,2020,46.07
6110,5,ANTIOQUIA,5842,URAMITA,Cultivo abandonado,2020,0.0
6111,5,ANTIOQUIA,5847,URRAO,Cultivo abandonado,2020,0.0
6112,5,ANTIOQUIA,5854,VALDIVIA,Cultivo permanente,2020,2833.73
6113,5,ANTIOQUIA,5858,VEGACHÍ,Cultivo intermintente,2020,27.4
6114,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,Cultivo intermintente,2020,0.0
6115,5,ANTIOQUIA,5885,YALÍ,Cultivo intermintente,2020,40.38
6116,5,ANTIOQUIA,5887,YARUMAL,Cultivo permanente,2020,79.69
6117,5,ANTIOQUIA,5890,YOLOMBÓ,Cultivo intermintente,2020,3.92
6118,5,ANTIOQUIA,5893,YONDÓ ,Cultivo intermintente,2020,8.72
6119,5,ANTIOQUIA,5895,ZARAGOZA,Cultivo permanente,2020,686.02
6120,81,ARAUCA,81065,ARAUQUITA,Cultivo intermintente,2020,0.0
6121,81,ARAUCA,81300,FORTUL,Cultivo abandonado,2020,0.0
6122,81,ARAUCA,81591,PUERTO RONDÓN,Cultivo abandonado,2020,0.0
6123,81,ARAUCA,81736,SARAVENA,Cultivo abandonado,2020,0.0
6124,81,ARAUCA,81794,TAME,Cultivo abandonado,2020,0.0
6125,13,BOLÍVAR,13006,ACHÍ,Cultivo permanente,2020,5.72
6126,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Cultivo intermintente,2020,0.0
6127,13,BOLÍVAR,13042,ARENAL,Cultivo permanente,2020,35.55
6128,13,BOLÍVAR,13074,BARRANCO DE LOBA,Cultivo intermintente,2020,0.0
6129,13,BOLÍVAR,13160,CANTAGALLO,Cultivo permanente,2020,811.66
6130,13,BOLÍVAR,13268,EL PEÑÓN,Cultivo abandonado,2020,0.0
6131,13,BOLÍVAR,13458,MONTECRISTO,Cultivo permanente,2020,576.61
6132,13,BOLÍVAR,13473,MORALES,Cultivo permanente,2020,148.75
6133,13,BOLÍVAR,13490,NOROSI,Cultivo permanente,2020,13.32
6134,13,BOLÍVAR,13600,RIOVIEJO,Cultivo permanente,2020,66.0
6135,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,Cultivo permanente,2020,172.27
6136,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Cultivo intermintente,2020,2.84
6137,13,BOLÍVAR,13670,SAN PABLO,Cultivo permanente,2020,3218.26
6138,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Cultivo permanente,2020,2468.01
6139,13,BOLÍVAR,13744,SIMITÍ,Cultivo permanente,2020,1652.33
6140,13,BOLÍVAR,13810,TIQUISIO ,Cultivo permanente,2020,201.93
6141,15,BOYACÁ,15212,COPER,Cultivo abandonado,2020,0.0
6142,15,BOYACÁ,15223,CUBARÁ,Cultivo abandonado,2020,0.0
6143,15,BOYACÁ,15401,LA VICTORIA,Cultivo abandonado,2020,0.0
6144,15,BOYACÁ,15442,MARIPÍ,Cultivo abandonado,2020,0.0
6145,15,BOYACÁ,15480,MUZO,Cultivo abandonado,2020,0.0
6146,15,BOYACÁ,15507,OTANCHE,Cultivo intermintente,2020,0.0
6147,15,BOYACÁ,15531,PAUNA,Cultivo abandonado,2020,0.0
6148,15,BOYACÁ,15572,PUERTO BOYACÁ,Cultivo permanente,2020,6.35
6149,15,BOYACÁ,15580,QUÍPAMA,Cultivo abandonado,2020,0.0
6150,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Cultivo abandonado,2020,0.0
6151,15,BOYACÁ,15696,SANTA SOFÍA,Cultivo abandonado,2020,0.0
6152,15,BOYACÁ,15832,TUNUNGUÁ,Cultivo abandonado,2020,0.0
6153,17,CALDAS,17433,MANZANARES,Cultivo abandonado,2020,0.0
6154,17,CALDAS,17495,NORCASIA,Cultivo abandonado,2020,0.0
6155,17,CALDAS,17541,PENSILVANIA,Cultivo abandonado,2020,0.0
6156,17,CALDAS,17662,SAMANÁ,Cultivo abandonado,2020,0.0
6157,17,CALDAS,17867,VICTORIA,Cultivo abandonado,2020,0.0
6158,18,CAQUETÁ,18029,ALBANIA,Cultivo permanente,2020,37.21
6159,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2020,0.0
6160,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2020,251.71
6161,18,CAQUETÁ,18205,CURILLO,Cultivo permanente,2020,110.42
6162,18,CAQUETÁ,18247,EL DONCELLO,Cultivo permanente,2020,12.43
6163,18,CAQUETÁ,18256,EL PAUJIL,Cultivo permanente,2020,54.38
6164,18,CAQUETÁ,18001,FLORENCIA,Cultivo permanente,2020,12.34
6165,18,CAQUETÁ,18460,MILÁN,Cultivo permanente,2020,252.34
6166,18,CAQUETÁ,18410,MONTAÑITA,Cultivo permanente,2020,461.97
6167,18,CAQUETÁ,18479,MORELIA,Cultivo intermintente,2020,0.0
6168,18,CAQUETÁ,18592,PUERTO RICO,Cultivo permanente,2020,12.93
6169,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2020,430.64
6170,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2020,104.61
6171,18,CAQUETÁ,18756,SOLANO,Cultivo permanente,2020,281.16
6172,18,CAQUETÁ,18785,SOLITA,Cultivo permanente,2020,5.23
6173,18,CAQUETÁ,18860,VALPARAÍSO,Cultivo permanente,2020,27.57
6174,19,CAUCA,19022,ALMAGUER,Cultivo abandonado,2020,0.0
6175,19,CAUCA,19050,ARGELIA,Cultivo permanente,2020,2549.58
6176,19,CAUCA,19075,BALBOA,Cultivo permanente,2020,293.98
6177,19,CAUCA,19100,BOLÍVAR,Cultivo permanente,2020,9.58
6178,19,CAUCA,19110,BUENOS AIRES,Cultivo intermintente,2020,507.22
6179,19,CAUCA,19130,CAJIBÍO,Cultivo intermintente,2020,235.23
6180,19,CAUCA,19137,CALDONO,Cultivo emergente,2020,0.0
6181,19,CAUCA,19142,CALOTO,Cultivo intermintente,2020,9.97
6182,19,CAUCA,19212,CORINTO,Cultivo intermintente,2020,8.48
6183,19,CAUCA,19256,EL TAMBO,Cultivo permanente,2020,7483.6
6184,19,CAUCA,19290,FLORENCIA,Cultivo abandonado,2020,0.0
6185,19,CAUCA,19318,GUAPI,Cultivo permanente,2020,594.68
6186,19,CAUCA,19364,JAMBALÓ,Cultivo emergente,2020,39.14
6187,19,CAUCA,19392,LA SIERRA,Cultivo abandonado,2020,0.0
6188,19,CAUCA,19397,LA VEGA,Cultivo abandonado,2020,0.0
6189,19,CAUCA,19418,LÓPEZ,Cultivo permanente,2020,1085.09
6190,19,CAUCA,19450,MERCADERES,Cultivo intermintente,2020,0.0
6191,19,CAUCA,19455,MIRANDA,Cultivo intermintente,2020,34.51
6192,19,CAUCA,19473,MORALES,Cultivo permanente,2020,393.41
6193,19,CAUCA,19532,PATÍA  ,Cultivo permanente,2020,485.32
6194,19,CAUCA,19533,PIAMONTE,Cultivo permanente,2020,867.1
6195,19,CAUCA,19548,PIENDAMÓ,Cultivo emergente,2020,0.0
6196,19,CAUCA,19622,ROSAS,Cultivo intermintente,2020,0.0
6197,19,CAUCA,19701,SANTA ROSA,Cultivo intermintente,2020,0.0
6198,19,CAUCA,19698,SANTANDER DE QUILICHAO,Cultivo emergente,2020,5.46
6199,19,CAUCA,19760,SOTARÁ ,Cultivo abandonado,2020,0.0
6200,19,CAUCA,19780,SUÁREZ,Cultivo permanente,2020,668.49
6201,19,CAUCA,19785,SUCRE,Cultivo permanente,2020,8.49
6202,19,CAUCA,19807,TIMBÍO,Cultivo intermintente,2020,0.0
6203,19,CAUCA,19809,TIMBIQUÍ,Cultivo permanente,2020,1263.01
6204,19,CAUCA,19821,TORIBÍO,Cultivo intermintente,2020,1.49
6205,20,CESAR,20178,CHIRIGUANÁ,Cultivo abandonado,2020,0.0
6206,20,CESAR,20310,GONZÁLEZ,Cultivo permanente,2020,28.51
6207,20,CESAR,20517,PAILITAS,Cultivo abandonado,2020,0.0
6208,20,CESAR,20710,SAN ALBERTO,Cultivo intermintente,2020,1.97
6209,20,CESAR,20770,SAN MARTÍN,Cultivo intermintente,2020,1.74
6210,27,CHOCÓ,27006,ACANDÍ,Cultivo permanente,2020,1.69
6211,27,CHOCÓ,27025,ALTO BAUDÓ ,Cultivo permanente,2020,34.09
6212,27,CHOCÓ,27050,ATRATO ,Cultivo intermintente,2020,0.0
6213,27,CHOCÓ,27075,BAHÍA SOLANO ,Cultivo abandonado,2020,0.0
6214,27,CHOCÓ,27077,BAJO BAUDÓ  ,Cultivo permanente,2020,16.38
6215,27,CHOCÓ,27099,BOJAYÁ ,Cultivo abandonado,2020,0.0
6216,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,Cultivo permanente,2020,192.67
6217,27,CHOCÓ,27205,CONDOTO,Cultivo permanente,2020,7.88
6218,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2020,0.0
6219,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Cultivo permanente,2020,50.94
6220,27,CHOCÓ,27361,ISTMINA,Cultivo permanente,2020,200.15
6221,27,CHOCÓ,27372,JURADÓ,Cultivo abandonado,2020,0.0
6222,27,CHOCÓ,27413,LLORÓ,Cultivo intermintente,2020,4.16
6223,27,CHOCÓ,27425,MEDIO ATRATO ,Cultivo abandonado,2020,0.0
6224,27,CHOCÓ,27430,MEDIO BAUDÓ ,Cultivo permanente,2020,39.79
6225,27,CHOCÓ,27450,MEDIO SAN JUAN ,Cultivo permanente,2020,82.53
6226,27,CHOCÓ,27491,NÓVITA,Cultivo permanente,2020,61.85
6227,27,CHOCÓ,27495,NUQUÍ,Cultivo abandonado,2020,0.0
6228,27,CHOCÓ,27001,QUIBDÓ,Cultivo permanente,2020,12.59
6229,27,CHOCÓ,27580,RÍO IRÓ ,Cultivo permanente,2020,9.86
6230,27,CHOCÓ,27600,RÍO QUITO ,Cultivo intermintente,2020,0.0
6231,27,CHOCÓ,27615,RIOSUCIO,Cultivo permanente,2020,155.65
6232,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Cultivo permanente,2020,253.79
6233,27,CHOCÓ,27745,SIPÍ,Cultivo permanente,2020,168.38
6234,27,CHOCÓ,27787,TADÓ,Cultivo abandonado,2020,0.0
6235,27,CHOCÓ,27800,UNGUÍA,Cultivo permanente,2020,175.24
6236,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,Cultivo abandonado,2020,0.0
6237,23,CÓRDOBA,23350,LA APARTADA,Cultivo abandonado,2020,0.0
6238,23,CÓRDOBA,23466,MONTELÍBANO,Cultivo permanente,2020,762.04
6239,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Cultivo permanente,2020,1148.96
6240,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Cultivo permanente,2020,514.16
6241,23,CÓRDOBA,23807,TIERRALTA,Cultivo permanente,2020,1319.84
6242,23,CÓRDOBA,23855,VALENCIA,Cultivo permanente,2020,3.82
6243,25,CUNDINAMARCA,25148,CAPARRAPÍ,Cultivo abandonado,2020,0.0
6244,25,CUNDINAMARCA,25518,PAIME,Cultivo abandonado,2020,0.0
6245,25,CUNDINAMARCA,25823,TOPAIPÍ,Cultivo abandonado,2020,0.0
6246,25,CUNDINAMARCA,25885,YACOPÍ,Cultivo abandonado,2020,0.0
6247,94,GUAINÍA,94343,BARRANCO MINA ,Cultivo abandonado,2020,0.0
6248,94,GUAINÍA,94001,INIRIDA,Cultivo abandonado,2020,0.0
6249,94,GUAINÍA,94663,MAPIRIPANA ,Cultivo abandonado,2020,0.0
6250,94,GUAINÍA,94888,MORICHAL  ,Cultivo permanente,2020,19.15
6251,94,GUAINÍA,94887,PANÁ PANÁ  ,Cultivo abandonado,2020,0.0
6252,94,GUAINÍA,94884,PUERTO COLOMBIA ,Cultivo abandonado,2020,0.0
6253,95,GUAVIARE,95015,CALAMAR,Cultivo permanente,2020,189.29
6254,95,GUAVIARE,95025,EL RETORNO,Cultivo permanente,2020,1265.32
6255,95,GUAVIARE,95200,MIRAFLORES,Cultivo permanente,2020,1060.44
6256,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2020,711.6
6257,44,LA GUAJIRA,44090,DIBULLA,Cultivo intermintente,2020,0.0
6258,44,LA GUAJIRA,44001,RIOHACHA,Cultivo abandonado,2020,0.0
6259,47,MAGDALENA,47053,ARACATACA,Cultivo abandonado,2020,0.0
6260,47,MAGDALENA,47189,CIÉNAGA,Cultivo abandonado,2020,0.0
6261,47,MAGDALENA,47288,FUNDACIÓN,Cultivo abandonado,2020,0.0
6262,47,MAGDALENA,47001,SANTA MARTA ,Cultivo permanente,2020,2.07
6263,50,META,50350,LA MACARENA,Cultivo permanente,2020,53.85
6264,50,META,50400,LEJANÍAS,Cultivo abandonado,2020,0.0
6265,50,META,50325,MAPIRIPÁN,Cultivo permanente,2020,130.45
6266,50,META,50330,MESETAS,Cultivo intermintente,2020,0.0
6267,50,META,50450,PUERTO CONCORDIA,Cultivo permanente,2020,14.02
6268,50,META,50568,PUERTO GAITÁN,Cultivo abandonado,2020,0.0
6269,50,META,50577,PUERTO LLERAS,Cultivo intermintente,2020,0.0
6270,50,META,50573,PUERTO LÓPEZ,Cultivo abandonado,2020,0.0
6271,50,META,50590,PUERTO RICO,Cultivo permanente,2020,578.94
6272,50,META,50683,SAN JUAN DE ARAMA,Cultivo permanente,2020,19.49
6273,50,META,50689,SAN MARTÍN,Cultivo abandonado,2020,0.0
6274,50,META,50370,URIBE,Cultivo intermintente,2020,10.84
6275,50,META,50711,VISTAHERMOSA,Cultivo permanente,2020,427.27
6276,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2020,14.89
6277,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2020,2569.39
6278,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2020,0.0
6279,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2020,0.0
6280,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2020,0.0
6281,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2020,0.0
6282,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2020,0.0
6283,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2020,504.04
6284,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2020,4674.02
6285,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2020,36.62
6286,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2020,659.08
6287,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2020,47.69
6288,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2020,316.37
6289,52,NARIÑO,52356,IPIALES,Cultivo permanente,2020,967.25
6290,52,NARIÑO,52381,LA FLORIDA,Cultivo intermintente,2020,14.3
6291,52,NARIÑO,52385,LA LLANADA,Cultivo permanente,2020,86.54
6292,52,NARIÑO,52390,LA TOLA,Cultivo permanente,2020,263.19
6293,52,NARIÑO,52405,LEIVA,Cultivo permanente,2020,273.54
6294,52,NARIÑO,52411,LINARES,Cultivo permanente,2020,368.25
6295,52,NARIÑO,52418,LOS ANDES ,Cultivo permanente,2020,202.48
6296,52,NARIÑO,52427,MAGÜÍ ,Cultivo permanente,2020,2123.03
6297,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2020,13.21
6298,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2020,249.87
6299,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2020,2898.08
6300,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2020,646.18
6301,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2020,0.0
6302,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2020,565.27
6303,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2020,2940.45
6304,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2020,576.36
6305,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2020,0.0
6306,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2020,7.34
6307,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2020,426.76
6308,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2020,474.26
6309,52,NARIÑO,52835,TUMACO,Cultivo permanente,2020,8832.92
6310,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2020,114.46
6311,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2020,41.24
6312,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2020,0.0
6313,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2020,2307.93
6314,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2020,373.01
6315,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2020,1181.89
6316,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2020,5916.4
6317,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2020,160.87
6318,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2020,572.5
6319,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2020,4.86
6320,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2020,32.71
6321,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2020,0.0
6322,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2020,17.57
6323,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2020,1206.77
6324,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2020,4602.98
6325,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2020,4216.63
6326,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2020,19333.88
6327,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2020,0.0
6328,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2020,18.22
6329,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2020,2212.62
6330,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2020,5701.55
6331,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2020,1929.34
6332,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2020,1063.81
6333,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2020,1390.14
6334,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2020,3603.69
6335,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2020,0.0
6336,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2020,3353.95
6337,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2020,712.86
6338,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2020,0.0
6339,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2020,0.0
6340,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2020,0.0
6341,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2020,0.0
6342,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2020,0.0
6343,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2020,0.0
6344,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2020,0.0
6345,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2020,0.0
6346,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2020,0.0
6347,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2020,0.0
6348,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2020,0.0
6349,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2020,0.0
6350,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2020,0.0
6351,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2020,0.0
6352,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2020,0.0
6353,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2020,0.0
6354,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2020,0.0
6355,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2020,0.0
6356,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2020,1.44
6357,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2020,0.0
6358,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2020,0.0
6359,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2020,1.68
6360,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2020,0.0
6361,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2020,0.0
6362,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2020,0.0
6363,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2020,0.0
6364,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2020,24.76
6365,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2020,907.79
6366,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2020,0.0
6367,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2020,13.56
6368,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2020,38.72
6369,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2020,953.03
6370,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2020,0.0
6371,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2020,39.33
6372,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2020,0.0
6373,97,VAUPÉS,97511,PACOA ,Cultivo abandonado,2020,0.0
6374,97,VAUPÉS,97777,PAPUNAUA ,Cultivo abandonado,2020,0.0
6375,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2020,0.0
6376,97,VAUPÉS,97889,YAVARATÉ ,Cultivo abandonado,2020,0.0
6377,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2020,120.98
6378,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2020,0.0
6379,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2020,0.0
6380,91,AMAZONAS,91263,EL ENCANTO ,Cultivo intermintente,2021,0.0
6381,91,AMAZONAS,91405,LA CHORRERA ,Cultivo intermintente,2021,0.0
6382,91,AMAZONAS,91407,LA PEDRERA ,Cultivo abandonado,2021,0.0
6383,91,AMAZONAS,91430,LA VICTORIA  ,Cultivo abandonado,2021,0.0
6384,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,Cultivo abandonado,2021,0.0
6385,91,AMAZONAS,91530,PUERTO ALEGRÍA ,Cultivo permanente,2021,72.76
6386,91,AMAZONAS,91536,PUERTO ARICA ,Cultivo abandonado,2021,0.0
6387,91,AMAZONAS,91669,SANTANDER  ,Cultivo abandonado,2021,0.0
